event_date,run_date,ticker,session,run,hunter,key,claim,kind,evidence,finding,why_not_priced,expected_impact_pct,impact_low_pct,impact_high_pct,band_width_pct,sign,abs_impact_pct,share_of_impact,sole_finding,independence,source,source_domain,cluster,source_date,source_age_days,priced_in_pct,priced_in_basis,name_impact_sum,name_conviction,name_findings,above_floor,move_pct,sign_agreed,resolved
2026-09-03,2026-09-03,GLMD,amc,backtest/runs/edge-corpus/2026-09-03,GLMD,GLMD#1,,,,"A POS AM (post-effective amendment) was filed on 2026-09-02, the same day as the results, on top of 424B3 prospectuses dated 2026-06-08 and 2026-06-22 and a POS EX on 2026-06-08 - and retail participants independently observed the company selling stock at the market on 2026-08-24 ('looks like they ATM'ing', 'I was thinking that the CEO was using Galmed as an ATM') - in a share that has just been reverse-split 1-for-8 on 2026-08-19 and sits 4.5% above its 52-week low.","Shelf housekeeping filings are invisible to every aggregator, and a POS AM landing on the same day as results is the mechanical prerequisite for continuing to sell stock immediately afterwards. In a name whose float has just been divided by eight, at-the-market supply against 35k shares a day of natural liquidity is the dominant price-setting force and nothing publishes it.",-3.5,-12.0,2.0,14.0,-1,3.5,0.4828,0,"none of substance - shares the EDGAR index and the same Stocktwits body as finding 1, so one source cluster.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001595353&type=POS+AM,sec.gov,sec.gov,2026-09-02,1,45.0,adversary,-7.25,7.25,2,1,,,0
2026-09-04,2026-09-04,PXS,amc,backtest/runs/edge-corpus/2026-09-04,PXS,PXS#0,,,,"Pyxis has a live, never-consummated equity offering on file -- F-1 accepted 2026-05-27, F-1/A 2026-06-29, a free writing prospectus on 2026-07-21 and a further F-1/A two days later on 2026-07-23 -- and no 424B of any kind appears in the filings index through the 2026-08-30 sweep, meaning the deal was actively marketed in July, stalled, and now sits as unresolved supply over a $55-65m market cap that has run +137% off its 52-week low into an after-hours print.","The only sentiment source in the capture -- 90 StockTwits messages spanning 2025-11-21 to 2026-08-30 -- never once mentions an offering, an F-1, dilution or a prospectus for PXS, while the same thread carries two long verbatim reposts of TOP Ships withdrawing its own $10m F-1 on 2026-05-15, so this audience reads shipping-sector registration news closely and has still not connected it to the name it is long. The tape says the same: through the FWP marketing window the stock rose (4.46 on 07-20 to 4.53 on 07-23 on 6,700-34,300 shares a day) rather than gapping or building volume, which is not what a market discounting imminent dilution looks like, and it has since gone on to make new highs. If the overhang were priced, the run-in would have stalled at the FWP, not accelerated 55% off it.",-3.0,-10.0,1.0,11.0,-1,3.0,1.0,0,"The tape in the same capture points the same way from a different file: quote.json shows 5.40 on 2026-08-31 against a 6.22 baseline spot on 2026-09-04, a +15% four-session sprint into the print with no captured news to explain it -- exactly the strength into which a stalled small-cap deal gets priced. Retail's blindness to the filing is corroborated at https://finance.yahoo.com/markets/stocks/articles/top-ships-announces-sale-newbuilding-153000900.html (docs/a49e57c3ffce0ad6e30a4576506d2fcbfb3b18dd.txt, 2026-07-28), which shows the thread tracking peer capital-markets action in detail on the same days the PXS F-1/A and FWP were filed.",https://www.sec.gov/Archives/edgar/data/1640043/000149315226034025/formfwp.htm,sec.gov,sec.gov,2026-07-21,45,60.0,adversary,-3.0,3.0,2,1,6.11,0,1
2026-09-04,2026-09-04,PXS,amc,backtest/runs/edge-corpus/2026-09-04,PXS,PXS#1,,,,"The baseline's 2.33% expected move is built from eight 6-Ks that are mostly not results filings: the corpus confirms the actual Q4/FY2025 release was 2026-03-05 before the open, yet 2026-03-05 appears neither in the baseline's reaction history nor anywhere in filings.json, while three dates that are in the history (2026-02-02, 2026-04-10, 2026-04-24) are non-results 6-Ks -- so the event base rate for this name is mis-specified and, at 65% annualised realised vol (4.1% per day), understated to below the width of an average session.","This is not a claim about what the market missed but about what my own anchor gets wrong, and it is load-bearing for the width of my number rather than its sign. It is unpriced only in the sense that the printed base rate any screen would compute from EDGAR 6-K text-matching -- the same heuristic the baseline used, which its own event_plausibility block flags as a 51-day cadence that cannot be an earnings cadence -- systematically understates this name's event vol. If a 2.33% reaction were the right expectation, the stock would not be running 4.1% a day in ordinary sessions.",0.0,-7.0,7.0,14.0,0,0.0,0.0,0,"Shares the StockTwits document with finding 1's why_not_priced clause, so the two are not fully independent and the scorer should collapse them to the larger residual; the independent leg here is filings.json itself, which is a different file and whose gap at 2026-03-05 (https://www.sec.gov/Archives/edgar/data/1640043/000149315226014641/form20-f.htm is the next filing after 2026-02-02) is what makes the mis-specification checkable rather than asserted.",https://feeds.issuerdirect.com/news-release.html?newsid=5174405740764592&symbol=PXS,feeds.issuerdirect.com,feeds.issuerdirect.com,2026-03-04,184,92.0,adversary,-3.0,3.0,2,1,6.11,0,1
2026-09-08,2026-09-08,WDH,bmo,backtest/runs/edge-corpus/2026-09-08,WDH,WDH#0,,,,"On 2026-09-04, the last session before the print, WDH traded 1,676,400 shares against a 254,685 20-day average and 201,700 the day before - 6.6x average, 8.3x the prior session and by far the heaviest day of the run-in - and closed at $1.02, back above the $1.00 mark after seven consecutive closes below it ($0.994, $0.995, $0.995, $0.993, $0.985, $0.976, $0.973 on 8/25 to 9/2, a two-cent band on 138,800-208,300 shares); nothing in the capture explains it - the last filing of any kind was a 6-K accepted 2026-07-24T20:01:08Z and the only commentary in the window is three StockTwits posts.","A 20-day realised vol of 13.2% on a $1 Chinese ADS is the signature of a stock being held in place, and the shareholder record says exactly that on 2026-08-10: 'looks almost like the price is being prevented from falling below $1'. A single 1.68m-share session that breaks the pin upward on the eve of the print is either an accumulator or the company's own bid defending the NYSE $1 threshold before releasing results; either way it is one-directional flow that no news, no filing and no aggregator has attached a reason to. If it were priced there would be a filing or a captured item, and there is neither - the news channel returned zero items for this name across all ten sweeps.",1.35,-2.5,5.0,7.5,1,1.35,1.0,1,"One supporting datapoint from a different source, and it is weak: a post of 2026-09-03T11:03:30Z in the same digest says 'Market share rising: GSE market share increased to 15%', which is the only company-specific claim anywhere in the run-in window and which I could not trace to a company release. Nothing else in this corpus points the same way. none.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001823986&type=6-K,sec.gov,sec.gov,2026-09-04,4,58.0,adversary,1.35,1.35,1,0,4.9,1,1
2026-09-08,2026-09-08,TTAN,amc,backtest/runs/edge-corpus/2026-09-08,TTAN,TTAN#0,,,,"Two initial Schedule 13G filings - new holders crossing 5%, not amendments - were accepted eight days apart on 2026-07-30 and 2026-08-06, alongside 13G/As on 07-21 and 08-13, and there is no Schedule 13D anywhere in the 400-day lookback and no S-1, S-3 or 424B of any kind; so two institutions were building 5%-plus positions while the stock traded in the $90s, and no registered supply was created to meet them.","13G initial filings are the least-watched ownership event there is - they arrive without a press release, they are not in any earnings preview, and this capture's news channel ran zero queries on all eleven sweeps so nothing connected them to the print. If they were priced, the stock would not have fallen from $98.04 on 08-31 to $81.58 on 09-08, a 16.8% five-session air pocket that no filing (the last was a Form 4 accepted 2026-08-17) and no captured item explains, with the only contemporaneous commentary in the corpus attributing it to macro - 'headed to 80 or lower if there is a rate hike', 2026-09-04.",0.9,-8.0,9.0,17.0,1,0.9,0.6207,0,"Weakly corroborated from a different source: the StockTwits digest records every published price target in the run-in - Cowen $125, Morgan Stanley $124, Piper $115, BTIG and Truist $110, BMO $103, Baird $94 on 2026-06-10, then Freedom $155, KeyBanc $125, Needham $125, Morgan Stanley $115 on 2026-07-03, with a consensus target given as $104 on 2026-06-12 - so the entire published range sits above the $81.58 spot and the lowest of them is 15% above it, meaning the sell side had not marked its numbers down with the price. Those targets are two to three months stale and price targets lag, which is why this is a support rather than a second finding.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001638826&type=SC+13G,sec.gov,sec.gov,2026-08-06,33,40.0,adversary,0.35,0.35,2,0,-29.98,0,1
2026-09-08,2026-09-08,TTAN,amc,backtest/runs/edge-corpus/2026-09-08,TTAN,TTAN#1,,,,"Insider disposition filings ran essentially weekly from mid-June to mid-August - roughly twenty Form 4s (06/17 x4, 06/18 x6, 06/24 x2, 06/25, 06/30, 07/02, 07/07, 07/08 x2, 07/10, 07/14, 07/15 x3, 07/16 x2, 07/20, 08/05, 08/13, 08/17) and fourteen Form 144 sale notices (06/23, 07/01 x3, 07/07, 07/09 x3, 07/15, 07/16 x3, 08/04, 08/11, 08/12, 08/14) - and then stopped completely after 2026-08-17, three weeks before the print; that is persistent post-IPO overhead supply which is mechanically absent during the pre-release blackout and returns once the window reopens.","Individual Form 4s are the most-aggregated filing there is, so I am claiming very little here - only that the cadence, and the fact that this is a December 2024 IPO still working through lockup-expiry distribution, is the structural reason the stock failed at $100 three times (the digest calls it a 'triple top' on 2026-07-22, a 'quadruple top' on 2026-07-28, then $100.64 on 08-27 before a full retrace). It is signed negative because it caps the upside on my first finding rather than adding to it.",-0.55,-4.0,1.0,5.0,-1,0.55,0.3793,0,"Deliberately points the opposite way to finding 1 and shares the same file, filings.json, so the two must be collapsed to one source cluster; I am keeping both because the honest state of this name is that supply and accumulation are both visible in the same index and I cannot rank them. none.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001638826&type=4,sec.gov,sec.gov,2026-08-17,22,88.0,adversary,0.35,0.35,2,0,-29.98,0,1
2026-09-08,2026-09-08,CASY,amc,backtest/runs/edge-corpus/2026-09-08,CASY,CASY#0,,,,"The two large convenience-fuel peers whose reporting windows bracket Casey's May-July quarter both printed roughly a 9-cent-per-gallon year-on-year fuel-margin expansion with inside-store sales holding: Couche-Tard's quarter to 26 April 2026 showed US road-transportation fuel margin of 52.44 cpg, up 9.17 cpg, with US same-store merchandise revenue +3.4% and US same-store fuel volume only -2.1%; Murphy USA's June quarter (reported 2026-08-05) showed total fuel contribution of 40.6 cpg against 32.0 cpg a year earlier, total gallons +3.9%, same-store gallons +0.5%, and CEO Mindy West said the second half 'could be even stronger'.","Casey's fuel margin is the metric that produced the last print's +20.3% reaction (46.9 cpg, a company record, and EPS of $4.37 against a $3.31 consensus), and the consensus line items captured here forecast only revenue of $5.65bn on 936.9m gallons with grocery same-store +3.6% and prepared-food same-store +4.3% - i.e. the sell side is modelling normal inside-store growth and gives no visible credit for a repeat of record cents-per-gallon. If the peer read were priced, CASY would not have fallen from $854.21 on 08/24 to $740.49 by the 09-08 midday mark, -14.2% over 20 sessions and 20% off its 52-week high, while its own estimate revisions were moving higher. The peer numbers themselves are public but they sit in a Couche-Tard release from 22 June and a regional Arkansas business paper from 5 August, and nothing in this 42-document capture connects them to Casey's July-quarter fuel line.",2.25,-3.0,8.0,11.0,1,2.25,0.8333,0,"A third, independent source points the same way on the price environment that drives the margin: https://energyfactbook.com/why-are-gas-prices-high/ (docs/ce2f8f1204ac4c27fa305e89296c10ac2e9a5f00.txt) documents WTI running from $60/bbl in January 2026 to $102 in May and back to $91.48 on 1 September, retail regular at $4.07/gal on 31 August against $3.15 a year earlier (+29.4%), with EIA attributing it to reduced Strait of Hormuz shipments - a falling-wholesale, high-volatility path across exactly the May-July window, which is the condition Casey's management has itself credited for margin outperformance. A fourth source, https://www.optionstradingreport.com/2026/09/caseys-faces-a-record-price-fuel-quarter/, independently notes diesel hit a record $5.85/gal in the quarter, past the June 2022 mark.",https://talkbusiness.net/2026/08/murphy-usa-q2-net-income-jumps-ceo-signals-strong-second-half-of-year-coming,talkbusiness.net,talkbusiness.net,2026-08-05,34,85.0,adversary,1.8,1.8,2,0,-14.24,0,1
2026-09-08,2026-09-08,CASY,amc,backtest/runs/edge-corpus/2026-09-08,CASY,CASY#1,,,,"Short interest as of 14 August was 1,143,057 shares, down 32.3% from 1,688,551 on 30 July, leaving only 3.1% of shares short and a 4.0-day short-interest ratio - so the 14% drawdown from 08/24 to the print was long liquidation into an already-covered short base, not short pressure.","Short-interest prints lag two weeks and are rarely folded into a pre-earnings view; the observation here is not that shorts are a catalyst but that they are absent, which removes the mechanical squeeze component from any upside reaction and is a reason my first finding is worth half the median move rather than all of it. It is signed negative because it caps the tail I would otherwise assign.",-0.45,-2.0,1.0,3.0,-1,0.45,0.1667,0,"Corroborated by volume in quote.json: the 08/27 and 08/28 sessions traded 454,500 and 442,100 shares against a 350,780 20-day average - elevated but only 1.3x, which is a distribution pattern rather than a forced-cover or panic pattern. This finding is independent of the fuel-margin finding in source but deliberately cuts against its magnitude, not its sign.",https://www.thecerbatgem.com/2026/09/01/short-interest-in-caseys-general-stores-inc-nasdaqcasy-decreases-by-32-3.html,thecerbatgem.com,thecerbatgem.com,2026-09-01,7,92.0,adversary,1.8,1.8,2,0,-14.24,0,1
2026-09-08,2026-09-08,AVO,amc,backtest/runs/edge-corpus/2026-09-08,AVO,AVO#0,,,,"10% owner Globalharvest bought roughly 1.77m shares for ~$23.7m in the open market on 7/7-7/9 at $13.00-$13.50 (Form 4s of 07/08, 07/09, 07/10 plus a 13D/A accepted 2026-07-09T20:15:20Z), entirely above the pre-print close of $12.87, taking affiliate-held stock to roughly 42-45% of the shares out; and the company filed a voluntary item-8.01 8-K 90 minutes after that 13D/A (accepted 2026-07-09T21:54:02Z) reporting buyback progress only one month into a $100m authorisation.","The 8-K and 13D/A bodies are not in the capture and the news channel returned zero items for AVO across all eleven sweeps, so this reached the tape only through insider-trade aggregators and one StockTwits thread. If it were priced, AVO would not be trading $0.15-$0.75 below the entire range at which the largest informed buyer took ~$24m of stock six weeks earlier, and the 20d run-in would not be -2.1% on unremarkable volume (400-700k against a 518k average).",0.9,-2.0,5.0,7.0,1,0.9,1.0,1,"The company's own $100m authorisation (announced 2026-06-03, referenced in the same StockTwits digest at 2026-06-09T14:51:07Z) and the January rights plan (8-K items 1.01/3.03/5.03 plus 8-A12B accepted 2026-01-22T21:05:55Z, https://www.sec.gov/Archives/edgar/data/1802974/000110465926097078/xslSCHEDULE_13G_X02/primary_doc.xml is the 13G, the 8-K is accession-indexed in filings.json) point the same way: the board is treating the stock as cheap and the float as contested. Note this finding and that corroboration share the StockTwits digest as the source of the dollar amounts, so they are one source cluster on magnitude and two on the underlying filings.",https://www.sec.gov/Archives/edgar/data/1802974/000110465926097078/xslSCHEDULE_13G_X02/primary_doc.xml,sec.gov,sec.gov,2026-07-09,61,82.0,adversary,0.9,0.9,1,0,4.27,1,1
2026-09-08,2026-09-08,CGNT,bmo,backtest/runs/edge-corpus/2026-09-08,CGNT,CGNT#0,,,,"Cognyte announced three customer awards inside its 1 May - 31 July quarter - ~$5m (APAC national security upgrade, 2026-05-20), ~$5m (APAC national security agency, 2026-06-25) and ~$15m (APAC military intelligence customer expanding an existing partnership, 2026-07-28) - roughly $25m of disclosed awards, or about 5.6% of the maintained $448m FY27 revenue guide, with the largest of the three landing three days before the quarter closed; the stock nonetheless fell 7.9% over the trailing 20 sessions and sits 30.8% below its 52-week high.","Each award was a company press release, so it is technically wire copy - but this capture contains zero captured news items, zero analyst notes and no sell-side preview for CGNT across all six sweeps, the stock trades roughly $4.5m a day on a 533k 20-day volume, and the digest's own participants say things like 'can't believe no one talks about this company' and 'glad this is under the radar'. If the disclosed order flow were being priced, the 20-day run-in would not be negative, and the $15m award of 28 July - the largest single disclosure in the six-month series that also includes $10m+ on 03/04 and $20m+ over three years on 04/29 - would have left a mark on the tape rather than none.",0.75,-4.0,6.0,10.0,1,0.75,1.0,1,"The same digest is also the only source, so within this corpus this is a single cluster. The one supporting item from a different file is the filings index: filings.json shows no 6-K, 424B or equity filing between the 2026-07-29 6-K (the routine end-of-July filing that matches the 2025-07-30 analogue by filer-agent document name) and the 2026-09-01 earnings-date 6-K, so nothing offsetting was disclosed in the run-in. none beyond that.",https://prismmarketview.com/companies/2633303/#news,prismmarketview.com,prismmarketview.com,2026-07-28,42,80.0,adversary,0.75,0.75,1,0,-2.83,0,1
2026-09-08,2026-09-08,GMHS,bmo,backtest/runs/edge-corpus/2026-09-08,GMHS,GMHS#0,,,,"On 2026-08-31 Gamehaus traded 7,314,900 shares and closed $0.848, up 16.5%, against 1,600 to 67,000 shares a day over the preceding two weeks (1,700 on 08/20, 1,600 on 08/21, 2,000 on 08/25) - a roughly hundredfold volume event - and nothing in the capture explains it: no filing was accepted on or around that date, the news channel returned nothing, and the entire StockTwits record for the day is four content-free posts ('dollar next', 'GFH's taking offf', two emoji). Volume collapsed straight back to 186,100, 48,200, 136,200 and 55,800 over the next four sessions and the price faded from $0.848 to $0.815, i.e. the buying did not follow through.","The run-up is on the tape and therefore priced as price, but its cause is not: an earnings-preview screen sees +11.95% over five days and reads it as anticipation, whereas the capture shows a single unattributed liquidity event followed by immediate volume collapse and a partial give-back. If the move had carried information about the fiscal-year print, the 6-K accepted three days earlier on 2026-08-28 would have moved the stock - it moved it +0.14% - and the follow-through sessions would not have shrunk to 48,000 shares.",-1.05,-14.0,10.0,24.0,-1,1.05,1.0,1,"The filings index points the same way on supply: Gamehaus filed an F-3 shelf on 2026-07-28 (accepted 10:45:45Z) and it was declared effective on 2026-08-11 with the EFFECT notice accepted 2026-08-12T04:15:26Z, so the company had live issuance capacity in hand three weeks before the spike, at a price 64.4% below its 52-week high. https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002000530&type=F-3 . Separately, the older StockTwits digest records the same pattern at the June print - a +59.6% pre-market gap on 2026-06-08 that faded the same session ('no follow through', 'Out with small profit due to lack of momentum') - so unexplained spikes that reverse are this name's habit.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002000530&type=6-K,sec.gov,sec.gov,2026-08-31,8,78.0,adversary,-1.05,1.05,1,0,-1.6,1,1
2026-09-08,2026-09-08,BRZE,amc,backtest/runs/edge-corpus/2026-09-08,BRZE,BRZE#0,,,,"Braze affiliates filed eleven separate Form 144 sale notices across nine distinct dates in August 2026 (08/07, 08/10, 08/11, 08/13, 08/19 x2, 08/24 x2, 08/26, 08/27 x2) plus thirteen Form 4s on six dates (08/11, 08/12, 08/14, 08/19 x5, 08/21 x2, 08/26 x2, 08/28), against a 400-day baseline of one to four Form 144s per month arriving alongside a single-date vest batch of Form 4s (7 on 2026-02-02, 6 on 2026-02-20, 7 on 2026-03-20, 7 on 2026-05-19, 6 on 2025-11-20); four of the notices land on 08/24-08/27 as the stock printed its high close of $34.53.","The news channel returned zero items for BRZE across all eleven sweeps and the only stored bodies are three StockTwits digests, none of which mentions insider selling; aggregators report individual Form 4 dollar amounts but not the month-over-month density of Form 144 notices, and a 144 is per-seller so eleven notices means many distinct sellers rather than one plan. If it were priced I would expect at least one captured item on it and I would not expect Barclays to be raising its target to $38 from $31 on 2026-09-03 into the same window.",-0.8,-7.0,4.0,11.0,-1,0.8,1.0,1,"Nothing else in this corpus points the same way, and one thing cuts against it: the stock had already surrendered the entire move, from $34.53 on 08/28 to $30.17 by the 09-08 midday mark (quote.json), which is consistent with the supply having been at least partly absorbed. Because Braze's fiscal Q2 ended 31 July and the release is 8 September, discretionary sales in late August would sit inside a normal blackout, so these are most likely pre-set 10b5-1 dispositions - which is why the number is small. none.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001676238&type=144,sec.gov,sec.gov,2026-08-27,12,52.0,adversary,-0.8,0.8,1,0,-21.73,1,1
2026-09-08,2026-09-08,MIND,amc,backtest/runs/edge-corpus/2026-09-08,MIND,MIND#0,,,,"MIND made no order or contract announcement during its entire fiscal Q2 (May-July 2026): the only 8-K accepted between the 2026-04-15 results filing and the print is item 5.07 (annual meeting results, accepted 2026-07-23T20:15:17Z), and the shareholder record independently describes 'a prolonged absence of new order announcements' (2026-08-25), 'still radio silence, what's the plan?' (2026-07-28) and 'another quarter with basically no material announcements in it' (2026-06-10) - this after management told the Q1 call that pending bids carried backlog potential exceeding the then-current $13.9m backlog 'by multiples'.","The bull case on this name is entirely a pipeline conversion story - the digest is full of it ('imminent orders', 'potential +$10 million upcoming orders', 'Project Vault', the 2027/2028 ramp) - and the test of that story is whether orders are being signed now. A zero-order quarter is verifiable from the filings index in thirty seconds and is nowhere summarised; there is no analyst, no consensus and no preview for this name anywhere in the capture. If it were priced I would not expect a poster on 2026-09-01 to be writing 'something tells me we've got a surprise order pending and it may be close to $10.2M just kinda feeling it', two days before the print.",-3.25,-18.0,8.0,26.0,-1,3.25,1.0,1,"Two supports, both from inside the same digest, so they are one source cluster with the quotes above and should be collapsed - only the filings-index absence is genuinely independent. First, the peer read is not helpful either: TGS's Q2 2026 operational update, quoted on 2026-07-08 at https://www.tgs.com/press-releases/tgs-q2-2026-operational-and-financial-update, has its CEO saying 'the de-escalation of the conflict in the Middle East has resulted in lower oil prices' with exploration growth framed as 'over the coming years' rather than now. Second, a poster tracking the semi-monthly short-interest reports records the short base falling from 968,000 shares to 568,000 (2026-06-26) to 440,000 (2026-07-13) to 415,000 (2026-08-27), a 57% decline - so the slide to the 52-week low has been long liquidation with the short covering into it, which removes the squeeze mechanism from any upside tail and is why my high bound is only +8% on a name that has printed +42% and +26% reactions before.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000926423&type=8-K,sec.gov,sec.gov,2026-08-25,14,85.0,adversary,-3.25,3.25,1,1,-7.38,1,1
2026-09-08,2026-09-08,UNFI,bmo,backtest/runs/edge-corpus/2026-09-08,UNFI,UNFI#0,,,,"UNFI changed CFO five weeks before its fiscal-year-end print: an 8-K carrying items 5.02, 7.01 and 9.01 was accepted 2026-07-09T11:01:43Z, the transition took effect on 2026-08-03 with President and CFO Matteo Tarditi moving to COO and a new CFO starting the following week, and a Form 3 initial statement of beneficial ownership was accepted 2026-08-13T20:18:01Z - so the person who will set the initial FY27 guidance, against a publicly referenced FY27 objective of $800m adjusted EBITDA versus an FY26 guide of $685-705m, has been in the seat for about a month.","The appointment itself was announced on 9 July and is old news; what is not priced is that this particular print is the one where a new CFO owns the numbers. UNFI's whole equity story in this corpus is margin, not revenue - the shareholder base writes 'EBITDA margin growing from 1.25% to 2.25%, thanks to CFO Matteo Tarditi' and 'margin growth is strong and WAY more important to UNFI than a slight dip in revenue' - and the outgoing CFO was still fronting investor events as recently as the UBS conference on 2026-03-12. A successor's first act on a multi-year margin walk-up is normally to widen or lower the opening bar. If the market had connected the handover to the FY27 guide, the sell side would have marked its targets down rather than raising them across the board after the June print (BMO $56 from $52, UBS $47 from $44, Goldman $47 from $42, Roth $43 from $38, Wells Fargo $56, all on 2026-06-11).",-2.5,-10.0,4.0,14.0,-1,2.5,0.6667,0,"The tape corroborates from a different file: quote.json shows the stock fell from $50.83 on 2026-07-31 to $47.37 on 2026-08-03, -6.8% on 935,700 shares against a 526,595 20-day average, on the exact day the transition took effect - and the shareholder record for that day asks 'has anyone seen news that might explain today's 7% drop when other grocery stocks were flat to slightly up? The only thing I can find is that Matteo Tardini transitioned from CFO to COO today'. So the market did react to the handover once, without a catalyst, which is evidence the handover carries information it has not finished pricing.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001020859&type=8-K,sec.gov,sec.gov,2026-07-09,61,78.0,adversary,-3.75,3.75,2,1,2.28,0,1
2026-09-08,2026-09-08,UNFI,bmo,backtest/runs/edge-corpus/2026-09-08,UNFI,UNFI#1,,,,"Volume built on falling prices in the fortnight before the print with no identifiable news: $48.54 on 08/24 to $43.93 on 09/04, -9.5%, with volume rising through 967,500 on 08/31, 803,600 on 09/03 and 1,095,400 on 09/04 - the last being 2.1x the 526,595 20-day average and the heaviest session in the run-in - while the only shareholder commentary in the window reads 'August ended as it began: selling hard on no news' (2026-08-31); with roughly 61m shares out, institutional ownership reported above 100% of float and short interest of about 2.46m shares or 4.1% of float at 5.2 days to cover, that supply is long liquidation rather than shorts pressing.","The price is priced; the composition of the selling is not. A screen sees -4.08% over five days and -6.65% over twenty and reads a modest pre-earnings drift. What is actually there is a two-legged, high-volume distribution with no news on either leg, into the fiscal-year-end print of a name whose float is almost entirely institutional and barely shorted - so there is no covering bid waiting underneath and no short base to squeeze on a beat. If shorts were driving it, the 4.1% short-of-float figure would be higher and the days-to-cover longer.",-1.25,-6.0,2.0,8.0,-1,1.25,0.3333,0,"Separate primary source from finding 1 (quote.json versus the filings index), though both lean on the same StockTwits digest for corroboration, so the digest should be collapsed to a single source across the two. The one thing cutting against me: the same digest records a shareholder base that has bought every one of these dips ('this is the 3rd quarter in a row that the market reacted this way to UNFI earnings and buying the dip is 2 for 2 so far', 2026-06-09), and three of the last four reactions were negative, so the fade may already be the consensus trade.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001020859&type=4,sec.gov,sec.gov,2026-09-04,4,82.0,adversary,-3.75,3.75,2,1,2.28,0,1
2026-09-08,2026-09-08,INNV,amc,backtest/runs/edge-corpus/2026-09-08,INNV,INNV#0,,,,"The 8 September print is InnovAge's fiscal-year-end release, at which it issues an initial FY27 guide - and the corpus shows exactly how much sandbagging that guide has historically contained: FY26 was first guided on 2025-09-09 at revenue $900-950m and adjusted EBITDA $56-65m, raised on 2026-02-03 to $925-950m and $70-75m, then raised again on 2026-05-05 to $950-975m and $85-90m, i.e. the EBITDA midpoint travelled from $60.5m to $87.5m (+45%) while the revenue midpoint moved only 4%; the stock has re-rated 164% off its 52-week low on that walk-up and is now being asked to set the FY27 bar from a standing start.","Each individual guide was wire copy on the day; the sequence is not, and it is what tells you which of this company's four annual prints is the one that disappoints. The baseline's own reaction history reads the same way: the two prints where guidance was raised mid-year produced +37.46% (2026-02-03) and +14.39% (2025-05-06), while the last fiscal-year-end initial-guide print produced -2.81% (2025-09-09) and the quarter after it produced -17.56%. Nothing in the capture - no analyst note, no preview, no consensus - reflects that split; the only sell-side datapoint anywhere in the corpus is a bare 'INNV upgraded' post on 2026-08-21, five days after the Form 3 discussed below.",-2.75,-9.0,4.0,13.0,-1,2.75,0.6111,0,"The tape agrees weakly and independently: the stock has drifted from $11.04 on 08/26 to $10.75 on 09/04 and $10.395 by the 09-08 midday mark on unremarkable 120-250k volume against a 200k average (quote.json), i.e. no accumulation into the print despite the upgrade. none from a different document.",https://d-risk.ai/INNV/10-K/2025-09-09,d-risk.ai,d-risk.ai,2026-05-05,126,62.0,adversary,-4.5,4.5,2,1,4.85,0,1
2026-09-08,2026-09-08,INNV,amc,backtest/runs/edge-corpus/2026-09-08,INNV,INNV#1,,,,"InnovAge submitted a confidential draft registration statement (form DRS) accepted 2026-07-17T19:47:23Z, then publicly filed an S-3 on 2026-07-31 (accepted 20:11:06Z) which was declared effective with the EFFECT notice accepted 2026-08-05T04:15:18Z - five weeks before the print and two weeks after the fiscal year ended - and a Form 3 initial statement of beneficial ownership was accepted 2026-08-17T21:07:23Z with no 8-K item 5.02 anywhere in the lookback to explain a new insider; the company's last 8-K of any kind was item 7.01 accepted 2026-05-18T12:02:06Z.","Nobody aggregates a DRS, and a confidential draft registration from an already-listed 2021 IPO is not routine housekeeping the way a shelf renewal would be; the pairing of a DRS with a public S-3 two weeks later, effective a month before the print, on a stock that has tripled, is the standard shape of a registered secondary being prepared for the post-print window. If the market had priced a supply event, the run-in would show distribution volume rather than 120-250k-share drift. The Form 3 with no matching item 5.02 is a second unexplained insider-register change in the same four weeks.",-1.75,-7.0,3.0,10.0,-1,1.75,0.3889,0,"Separate source from finding 1 (filings index versus StockTwits digest), and the digest offers no mention of any offering, DRS or S-3 anywhere in its 90 messages - which is itself the point: this reached no one. The one thing that cuts against me is that I cannot read the S-3's body and it may simply be a three-year shelf renewal. none.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001834376&type=S-3,sec.gov,sec.gov,2026-08-05,34,40.0,adversary,-4.5,4.5,2,1,4.85,0,1
